,nri_id,stateabbrv,county,risk_val_2025,eal_valt_2025,sovi_score_2025,resl_score_2025,crf_value_2025,risk_val_2023,eal_valt_2023,sovi_score_2023,resl_score_2023,crf_value_2023,risk_val_2021,eal_valt_2021,sovi_score_2021,resl_score_2021,crf_value_2021,risk_val_2020,eal_valt_2020,sovi_score_2020,resl_score_2020,crf_value_2020
37,C01075,AL,Lamar,10621279.652849864,7600499.196495297,74.90458015,25.47709923664122,1.397445007,3579267.513977979,2791561.280905164,55.189998626708984,14.479999542236328,1.2821740788786844,2177461.35941153,1851022.561673706,37.60346866377612,52.125,1.1763559259065197,3339649.7086272235,2838978.94768,37.6034686638,52.125,1.1763559259065197
38,C01077,AL,Lauderdale,59331472.30032522,53785027.667191274,46.85114504,61.036895674300254,1.103122465,16654447.67995009,14935968.876885375,47.45000076293945,53.880001068115234,1.1150563995700473,10594371.180732328,9088405.873598827,39.33780055183288,54.946197999999995,1.165701810425107,8505804.331171904,7296723.96071,39.3378005518,54.946198,1.165701810425107
39,C01079,AL,Lawrence,29502488.820671935,20546547.208016466,78.72137405,32.56997455470738,1.435885481,8674511.896472283,7351726.342925477,42.38999938964844,29.6299991607666,1.179928562604852,4651337.564846209,4810893.317905302,31.493890421757982,53.038802,0.9668344852991742,3752464.562984733,3881186.09756,31.4938904218,53.038802,0.9668344852991742
40,C01081,AL,Lee,43356389.13291608,40356784.44282978,42.68447837,52.00381679389313,1.074327148,12394948.77643084,11371794.136968015,67.94999694824219,46.65999984741211,1.0899730180778335,2476304.4784813086,3231676.9749083063,24.004729996058334,53.4342,0.7662599008836797,3415429.8583702636,4457273.38,24.0047299961,53.4342,0.7662599008836797
41,C01083,AL,Limestone,43773788.65268292,47631266.49977544,23.75954198,76.17684478371501,0.919013746,14267757.508315766,13526670.461935017,46.02000045776367,68.19999694824219,1.0547870999346232,5569884.903372622,7483533.547841689,24.28064643279464,56.719598,0.7442854191492229,5731402.734103601,7700544.15503,24.2806464328,56.719598,0.7442854191492229
42,C01085,AL,Lowndes,9895781.411646606,5479820.401169129,99.61832061,26.653944020356235,1.805858712,3257318.1210910496,2143444.9691205565,89.97000122070312,19.15999984741211,1.5196649169992495,3824323.828649474,2553873.2651459198,44.856129286558925,51.0706,1.4974603011206842,2560424.4039401505,1709844.59623,44.8561292866,51.0706,1.4974603011206842
43,C01087,AL,Macon,8497527.76869587,5359303.216529926,92.46183206,55.78880407124682,1.585565777,2738525.72962364,2105176.7531111515,88.95999908447266,42.970001220703125,1.300853111538729,1449265.9975043207,875939.1083237603,54.000788332676386,54.02720000000001,1.654528247149173,2860922.5656615035,1729147.00646,54.0007883327,54.0272,1.654528247149173
44,C01089,AL,Madison,168803936.90645215,179608247.31542277,26.6221374,83.68320610687023,0.939845132,51965011.571937844,51812145.17704897,35.959999084472656,79.37999725341797,1.002950396945861,23599753.512908522,31056039.480947677,24.556562869530943,55.16300199999999,0.7599086653462863,13665656.495464323,17983288.1485,24.5565628695,55.163002,0.7599086653462863
45,C01091,AL,Marengo,17793562.897460707,10394187.306556493,96.88295165,35.36895674300254,1.711876299,4900023.074087671,3785109.60049108,81.12999725341797,27.75,1.2945524941872073,2924707.092838241,2027505.2214417043,43.870713441072134,51.637997999999996,1.4425151964632479,2902671.7578762136,2012229.5869,43.8707134411,51.637998,1.4425151964632479
46,C01093,AL,Marion,29353717.117951065,16555913.08030232,95.10178117,9.60559796437659,1.773005027,7884581.407976521,6152436.155308262,68.33000183105469,14.390000343322754,1.2815381109113633,4315021.712084354,3529458.1790302848,38.35238470634608,51.4784,1.2225734073635919,4641687.452396429,3796653.3743,38.3523847063,51.4784,1.2225734073635919
47,C01095,AL,Marshall,69624365.90525049,50217362.56304859,75.34987277,39.026717557251914,1.386460028,27199234.93724018,20883737.68569901,62.220001220703125,40.38999938964844,1.302412209279279,16639242.891988646,13582682.59935965,39.810800157666534,53.401198,1.2250336242689714,10866674.475107497,8870511.19237,39.8108001577,53.401198,1.2250336242689714
48,C01097,AL,Mobile,342501153.01587254,298164457.217619,53.94402036,79.67557251908397,1.148698796,319033182.2206425,274696080.4045497,79.47000122070312,74.5999984741211,1.1614042026038258,120501738.84139535,108922949.51462728,38.11588490342925,55.72280000000001,1.1063025687273842,26589340.61993828,24034420.0326,38.1158849034,55.7228,1.1063025687273842
49,C01099,AL,Monroe,16253371.634886537,10328457.746281516,87.81806616,23.536895674300254,1.573649429,8163462.298486621,6187000.3837832995,72.41000366210938,17.6299991607666,1.3194539828838239,3189222.1616166215,2120275.2928739716,45.36854552621206,51.467,1.5041547540242868,5469761.785910611,3636435.52718,45.3685455262,51.467,1.5041547540242868
50,C01101,AL,Montgomery,114436815.00210132,87266310.87982984,71.34223919,72.45547073791349,1.311351584,30283369.551931452,24492881.537972298,90.31999969482422,67.91999816894531,1.2364151398430572,11557421.21849882,9970625.842883436,40.32321639731967,56.648002,1.1591470185141852,11055759.72401829,9537840.79796,40.3232163973,56.648002,1.1591470185141852
51,C01103,AL,Morgan,80089059.3664525,65068480.042959325,60.8778626,47.93256997455471,1.230842634,35965443.53449743,29949120.789678887,64.12999725341797,49.33000183105469,1.2008847868045562,21062904.025959052,20884337.94842753,34.48955459203784,55.138797999999994,1.0085502388427385,9832651.497612478,9749292.71634,34.489554592,55.138798,1.0085502388427385
52,C01105,AL,Perry,7301300.892071578,4130139.0132519114,98.95038168,30.756997455470735,1.767809962,1993239.214320494,1420937.0073277927,91.37000274658203,10.880000114440918,1.4027639536737593,1649549.1207744696,894567.3704588742,63.776113519905394,49.611202,1.843962987302256,1898158.0332774834,1029390.52809,63.7761135199,49.611202,1.843962987302256
53,C01107,AL,Pickens,14768207.385258509,8943915.23347167,91.66666667,18.3206106870229,1.651201627,5449632.034702426,3566373.275292647,93.79000091552734,9.479999542236328,1.5280599124204808,4724422.587336383,3255650.480369875,43.67363027197477,51.129598,1.4511455132614972,4016415.129553952,2767754.91696,43.673630272,51.129598,1.4511455132614972
54,C01109,AL,Pike,14545714.641404275,10726088.22077435,74.49109415,57.601781170483456,1.356106191,9545953.016889272,7675302.416577243,80.58999633789062,49.52000045776367,1.2437233738532265,5205037.21553023,4676562.045886305,37.13046905794245,54.0172,1.1130050589425609,4868789.416919002,4374453.98635,37.1304690579,54.0172,1.1130050589425609
55,C01111,AL,Randolph,10370874.668672228,7893916.221472165,66.92111959,23.823155216284988,1.313780686,3549654.0109826056,2740496.1317694294,53.470001220703125,24.469999313354492,1.2952596319450869,3380366.6528749275,2804667.253123667,37.48521876231769,50.841198,1.2052647775275593,3917408.8801721786,3250247.54163,37.4852187623,50.841198,1.2052647775275593
56,C01113,AL,Russell,18955725.581268027,14738027.703878224,63.45419847,14.217557251908397,1.286177904,4634164.782870691,3501084.2358281803,89.18000030517578,15.90999984741211,1.3236370423331105,2537853.1669679033,1860450.618661995,43.04296413086322,53.309597999999994,1.3641067070047175,3608103.9392826343,2645030.56891,43.0429641309,53.309598,1.3641067070047175
57,C01115,AL,St. Clair,32153546.51480448,32603058.6097447,30.4389313,42.04834605597965,0.986212579,12377736.16183512,11707231.053386273,32.2400016784668,48.5,1.0572727321594038,4905344.549953334,6383079.954506924,24.359479700433585,54.07000000000001,0.7684917915668281,6412152.754958835,8343814.24151,24.3594797004,54.07,0.7684917915668281
58,C01117,AL,Shelby,89961834.4877139,105774734.26755033,16.57124682,74.01399491094148,0.850503999,33257013.015347473,36352515.05747882,11.550000190734863,74.08999633789062,0.9148476511945076,12074935.581835918,18198653.812012486,18.368151359873867,54.9644,0.6635070762138213,7687332.190115865,11585908.3734,18.3681513599,54.9644,0.6635070762138213
59,C01119,AL,Sumter,18176533.45571834,9904971.354808182,99.26844784,14.75826972010178,1.835091976,6470069.947294926,4190526.7976264893,96.52999877929688,7.539999961853027,1.5439753185588905,3734766.6738246535,2041581.7681981267,63.066614111154905,49.986802,1.8293495425955482,3200029.8855669918,1749271.97403,63.0666141112,49.986802,1.8293495425955482
60,C01121,AL,Talladega,56601734.09610337,37006788.74239239,86.54580153,40.458015267175576,1.529495966,12999442.388760852,9905630.371885512,87.68000030517578,37.869998931884766,1.3123286354047996,5923978.753763205,5215200.875013253,37.16988569176192,53.126797999999994,1.1359061512176463,5989627.506762565,5272995.04483,37.1698856918,53.126798,1.1359061512176463
61,C01123,AL,Tallapoosa,27630505.062494222,19146357.04536828,80.75699746,44.56106870229007,1.443120746,6294204.858935616,4603658.43575143,89.2699966430664,43.25,1.367218039039477,2383705.1148428586,1752736.1416576444,44.38312968072526,55.0558,1.3599908498426223,3662932.7536574192,2693351.02812,44.3831296807,55.0558,1.3599908498426223
62,C01125,AL,Tuscaloosa,96806823.36736375,83149311.1963356,55.18447837,71.85114503816794,1.16425286,32545201.281330176,30020870.19743704,68.19999694824219,69.66999816894531,1.0840858731706133,13792113.034349507,14745415.312435422,31.730390224674814,55.381398000000004,0.935349241924576,8204628.535085918,8771727.35844,31.7303902247,55.381398,0.935349241924576
63,C01127,AL,Walker,51029093.22157549,34843513.23398413,80.15267176,22.709923664122137,1.464522044,14131252.277471231,10724774.103027774,68.75,22.059999465942383,1.31762703267398,6276490.324409335,5179048.608130446,39.41663381947181,53.242602,1.2119002541424395,7361125.156303807,6074035.4919,39.4166338195,53.242602,1.2119002541424395
64,C01129,AL,Washington,15108918.158638828,10778105.780927043,78.81679389,60.2735368956743,1.401815724,7899771.353051776,6719705.821168261,45.9900016784668,53.720001220703125,1.175612677591644,2318663.533628334,2726957.30627014,26.2908947575877,51.50940000000001,0.8502749670106644,5098432.550400877,5996216.22206,26.2908947576,51.5094,0.8502749670106644
65,C01131,AL,Wilcox,12123731.03668166,6873891.591819326,97.07379135,19.59287531806616,1.763736142,2924988.2208863073,1994918.3241464063,92.08000183105469,8.369999885559082,1.4662195366508868,1599214.5488283255,941804.0624405472,52.857705951911704,50.464000000000006,1.6980331818533416,2503771.2166507076,1474512.53804,52.8577059519,50.464,1.6980331818533416
66,C01133,AL,Winston,21712942.48581247,12420889.533442855,95.99236641,16.634860050890584,1.748098832,5314595.269607029,3943352.7005405,68.5199966430664,17.65999984741211,1.3477352073727966,2813980.7244122443,2096337.1898251753,40.79621600315333,51.098800000000004,1.3423321105355752,4264049.479622143,3176597.98656,40.7962160032,51.0988,1.3423321105355752
67,C02013,AK,Aleutians East,7932345.573781001,4084185.5131226196,99.90458015,0.7315521628498728,1.942209909,894965.2790205263,561473.136898756,64.41999816894531,0.9200000166893005,1.5939592123031616,673104.4555768882,627008.5702116915,27.394560504532915,41.189398,1.0735171536006816,688296.3759899886,641160.109721,27.3945605045,41.189398,1.0735171536006816
68,C02016,AK,Aleutians West,27540754.219547473,29252953.548935633,22.04198473,0.4770992366412214,0.941469181,4151810.2825853294,3040322.289170409,49.59000015258789,4.300000190734863,1.3655822928292922,894663.3059805356,1409607.445989965,13.953488372093023,46.817797999999996,0.6346896850791073,962079.5849666541,1515826.72223,13.9534883721,46.817798,0.6346896850791073
69,C02020,AK,Anchorage,289559132.61336464,366826354.0620838,11.38676845,34.79643765903308,0.789362949,94565714.94145495,78447405.01561657,57.61000061035156,51.08000183105469,1.2054664513457098,51814725.169940084,71683876.82365106,21.28498226251478,52.142399999999995,0.7228225852991891,52009799.64882581,71953755.6056,21.2849822625,52.1424,0.7228225852991891
70,C02050,AK,Bethel,14630146.787542406,8285447.642991994,99.96819338,39.05852417302799,1.765764195,2354071.088740915,1411009.3135550884,95.41999816894531,40.36000061035156,1.6683597096958551,825036.4925839346,428743.85797538434,81.04059913283406,49.889798,1.9243109311931013,1735097.3391868079,901672.027665,81.0405991328,49.889798,1.9243109311931013
71,C02060,AK,Bristol Bay,1523512.4867548954,1390774.2256293471,43.956743,29.293893129770993,1.095441991,105560.46302436895,92555.66812088729,23.139999389648438,40.83000183105469,1.1405078172683714,157126.27677243887,166965.76857595262,27.70989357508869,47.999601999999996,0.9410688077715896,158639.75348037967,168574.021549,27.7098935751,47.999602,0.9410688077715896
72,C02063,AK,Chugach,7501651.375416149,9740152.030423267,10.62340967,24.077608142493638,0.770178058,1412609.2584728277,1257506.9471145258,23.520000457763672,44.27000045776367,1.1233411168933893,3509909.913456382,3471855.703615152,29.24714229404809,46.633801999999996,1.0109607694241456,3621279.433480258,3582017.76271,29.247142294,46.633802,1.0109607694241456
73,C02066,AK,Copper River,12999040.840900099,7993925.231749169,93.3524173,41.88931297709924,1.626114889,531475.4005898344,418396.8376549455,41.790000915527344,70.80999755859375,1.2702662944793706,3509909.913456382,3471855.703615152,29.24714229404809,46.633801999999996,1.0109607694241456,3621279.433480258,3582017.76271,29.247142294,46.633802,1.0109607694241456
74,C02068,AK,Denali,9731056.074181547,11176370.466572002,17.46183206,26.463104325699742,0.870681238,1796375.226311057,1652820.4060146066,21.549999237060547,17.440000534057617,1.0868544578552244,820705.5863567892,870849.3433942639,24.793062672447775,42.8934,0.9424197108055086,617724.2308979788,655466.162067,24.7930626724,42.8934,0.9424197108055086
75,C02070,AK,Dillingham,11812267.676274726,6708747.261492144,98.9821883,32.69720101781171,1.76072629,553148.33092634,319270.6514021554,93.62999725341797,26.06999969482422,1.7325373581851427,348775.2909017106,184029.578064178,74.10327158060701,48.37979800000001,1.8952132291477604,312781.6088607418,165037.687607,74.1032715806,48.379798,1.8952132291477604
76,C02090,AK,Fairbanks North Star,77874791.77972035,101287314.65502812,10.62340967,25.986005089058523,0.768850394,23132132.806901067,21344227.344370216,52.63999938964844,51.689998626708984,1.0837652932422701,5230098.638460925,7899966.432098908,16.0819865983445,48.431,0.6620406154145344,5558692.084619608,8396300.703,16.0819865983,48.431,0.6620406154145344
77,C02100,AK,Haines,3022577.8453662517,2556236.3413365292,52.13104326,10.337150127226463,1.182432859,819301.9163097134,604765.1911313509,52.47999954223633,25.020000457763672,1.354743838310242,224686.39057911266,268987.75074272044,22.979897516752068,45.930600000000005,0.8353034290919037,202041.37261929948,241877.820182,22.9798975168,45.9306,0.8353034290919037
78,C02105,AK,Hoonah-Angoon,6117163.259960687,3330799.6626656386,97.99618321,10.05089058524173,1.836544938,952069.9494901559,676945.9175752361,51.27000045776367,8.850000381469727,1.406419515609742,521934.86427285976,292067.1988757783,53.64603862830114,46.1936,1.787036908909612,309648.89583107614,173275.042215,53.6460386283,46.1936,1.787036908909612
79,C02110,AK,Juneau,5409062.688577757,6007523.151686619,21.11959288,62.40458015267175,0.900381497,2632042.8080610493,2333356.7526419195,35.2599983215332,70.4000015258789,1.128007024678479,1020027.7296528902,1429565.7425037983,20.220733149389044,50.451198,0.7135227848048269,1357146.5555358925,1902036.74562,20.2207331494,50.451198,0.7135227848048269
80,C02122,AK,Kenai Peninsula,137817770.44627887,120534222.8653444,47.10559796,6.488549618320611,1.143391206,48978391.38183566,35999830.206313066,52.36000061035156,10.380000114440918,1.3605172885856174,15580523.061991664,16527737.679144666,27.906976744186046,48.270602000000004,0.9426893967255885,16234429.860964192,17221398.6042,27.9069767442,48.270602,0.9426893967255885
81,C02130,AK,Ketchikan Gateway,1781590.911739778,1864951.0963590897,28.08524173,68.63867684478372,0.955301678,194820.2695544054,145174.01147226858,65.18000030517578,78.29000091552734,1.3419775866124657,89270.73136939984,90302.81686546103,30.39022467481277,49.6416,0.9885708382984457,91538.94192172909,92597.2508751,30.3902246748,49.6416,0.9885708382984457
82,C02150,AK,Kodiak Island,25700019.82858024,25334770.944022596,33.20610687,18.702290076335878,1.014416901,11465947.482625252,7988514.426622278,76.66999816894531,36.5099983215332,1.4353040966433241,3838445.067083245,3650908.74286915,30.074891604256997,45.977002000000006,1.0513670259713792,3807520.9887086377,3621495.53358,30.0748916043,45.977002,1.0513670259713792
83,C02158,AK,Kusilvak,20709517.38755118,10872334.50347396,100.0,5.916030534351145,1.904790308,723371.7288788657,376584.59090060805,89.87999725341797,4.329999923706055,1.9208744764328,235827.20529769483,117913.60264884742,100.0,48.323001999999995,2.0,408004.060808,204002.030404,100.0,48.323002,2.0
84,C02164,AK,Lake and Peninsula,3600472.029987228,1999146.6806042674,96.66030534,11.704834605597965,1.801004431,469482.92723215977,274680.3230207555,85.19999694824219,10.5,1.7091975212097175,571743.7339393821,291385.5420551783,90.30350808040993,46.8048,1.962155465596552,637272.249616107,324781.731514,90.3035080804,46.8048,1.962155465596552
85,C02170,AK,Matanuska-Susitna,141897630.58353603,161036527.1369135,17.23918575,3.7213740458015265,0.88115183,39908469.05317574,30582686.383793067,49.900001525878906,9.520000457763672,1.3049366740498232,13651948.116376182,19807746.71329231,17.97398502167915,49.184799999999996,0.6892226720172477,13737243.725687826,19931502.9575,17.9739850217,49.1848,0.6892226720172477
86,C02180,AK,Nome,11391560.68832594,6172449.336680015,99.93638677,16.0941475826972,1.845549484,742055.8532679036,446609.75968130666,93.66999816894531,25.18000030517578,1.6615307596444429,644063.6732890381,335756.4765965586,78.99093417422152,48.764599999999994,1.9182464618930886,674312.5669486742,351525.510587,78.9909341742,48.7646,1.9182464618930886
87,C02185,AK,North Slope,6202976.434307985,4903146.667950305,58.8740458,3.1806615776081424,1.265101139,1498145.0709172084,911091.7091334562,85.55000305175781,34.18000030517578,1.6443405816326675,644749.0030506423,439626.23595495656,37.012219156484036,42.866802,1.4665844536100487,562166.3839927289,383316.748387,37.0122191565,42.866802,1.4665844536100487
88,C02188,AK,Northwest Arctic,18882052.158345785,9925818.34793502,99.84096692,5.852417302798982,1.902316917,544024.2132900886,311751.2705006581,91.52999877929688,9.609999656677246,1.7450585282825342,400240.6437656636,206076.81574529823,78.79385100512417,45.117002,1.94219151881861,545553.7199558563,280895.943922,78.7938510051,45.117002,1.94219151881861
89,C02195,AK,Petersburg,6366201.032004305,5126692.922927073,59.54198473,18.670483460559797,1.241775376,204505.0594885818,139290.9956870367,65.55999755859375,26.0,1.4681857824325566,402925.6616644561,395240.49029084935,28.61647615293654,45.134402,1.0194442916715123,359583.08350390865,352724.603435,28.6164761529,45.134402,1.0194442916715123
90,C02198,AK,Prince of Wales-Hyder,1351648.7899037513,838638.8145815262,92.81170483,44.37022900763359,1.611717424,176935.64508819493,117260.41306389822,83.38999938964844,49.900001525878906,1.5089120058939085,79380.5948111622,50177.57473076131,43.27946393378006,46.206998,1.5819934549865362,85036.79869028016,53752.9396359,43.2794639338,46.206998,1.5819934549865362
91,C02220,AK,Sitka,8485199.45093934,7336448.232975657,55.05725191,80.85241730279898,1.156581384,2516201.6888672435,1987260.6030699608,48.09000015258789,85.93000030517578,1.2661659396760363,1592916.3216645245,1419799.234063552,34.72605439495467,50.138998,1.1219306810762961,1878718.5298464333,1674540.64813,34.726054395,50.138998,1.1219306810762961
92,C02230,AK,Skagway,788271.1122041845,674574.6712695553,51.6221374,16.762086513994912,1.168545375,438245.7836305746,350349.01142178156,35.29999923706055,18.520000457763672,1.2508834600448608,149584.02251193594,188307.26577148,22.34923137564052,47.37,0.7943613959827944,56347.605050669394,70934.4705516,22.3492313756,47.37,0.7943613959827944
93,C02240,AK,Southeast Fairbanks,20117415.037825957,12050242.246218413,88.77226463,5.2798982188295165,1.669461462,7991884.721130804,5624448.33215288,68.77999877929688,12.1899995803833,1.4209188615786852,541711.2282100087,637869.2016043989,22.979897516752068,45.057202000000004,0.8492512678892019,505625.73608698754,595378.252827,22.9798975168,45.057202,0.8492512678892019
95,C02275,AK,Wrangell,225361.261536634,171718.00359446686,67.62086514,31.615776081424933,1.312391577,111002.28391375823,82447.46368794377,49.11000061035156,53.529998779296875,1.3463395833969118,107520.7007113891,61375.98045209017,50.80804099329917,45.840402,1.7518367921685472,39804.28743574197,22721.4587647,50.8080409933,45.840402,1.7518367921685472
96,C02282,AK,Yakutat,2616294.368021332,1415230.5941824024,97.90076336,8.619592875318066,1.848670018,638595.3805388805,482374.2611163266,44.68000030517578,7.920000076293945,1.3238587379455564,218173.82174974395,246005.21126235658,26.369728025226646,48.878398,0.8868666668897052,210826.45289897893,237720.573757,26.3697280252,48.878398,0.8868666668897052
97,C02290,AK,Yukon-Koyukuk,23283141.22515081,12382257.803266406,99.3956743,7.061068702290077,1.880363145,5465408.4116255855,3107270.1344534913,86.56999969482422,3.2100000381469727,1.7589099676352553,1373539.9728615074,703966.8706368222,88.25384312179739,47.559,1.9511429161701548,3079819.997406707,1578469.71223,88.2538431218,47.559,1.9511429161701548
98,C04001,AZ,Apache,41376549.97979559,21012819.06247795,99.80916031,0.2862595419847328,1.969109897,5164631.834718509,3195365.750115603,96.5,0.6399999856948853,1.6162881618580474,10739266.982626248,5561777.182534724,78.71501773748521,48.208398,1.9309056494298351,3782634.182616479,1958994.82905,78.7150177375,48.208398,1.9309056494298351
99,C04003,AZ,Cochise,133465088.14100213,90799070.70619355,76.78117048,5.152671755725191,1.469894869,28461341.696957614,22010976.460253645,92.43000030517578,10.119999885559082,1.2930522073090092,46632177.55919198,29186938.026073407,46.866377611351986,49.4772,1.5977070810762783,13532423.550285364,8469902.71907,46.8663776114,49.4772,1.5977070810762783
100,C04005,AZ,Coconino,158795331.7049001,130937493.83704746,58.71501272,46.18320610687023,1.212756767,46310111.70278644,40225084.38744381,82.58999633789062,44.650001525878906,1.1512744449889099,43194045.69905543,29244878.34835062,44.698462751281035,51.428197999999995,1.4769781287700767,24269705.58985712,16432000.6621,44.6984627513,51.428198,1.4769781287700767
101,C04007,AZ,Gila,89265809.09625748,55237304.00639541,86.67302799,6.361323155216285,1.616042106,27378604.188984096,21091851.391754303,82.05000305175781,8.239999771118164,1.298065479433804,31141985.927264333,17062198.549984954,61.56878202601498,49.5196,1.825203582998499,14660157.86565294,8032067.21826,61.568782026,49.5196,1.825203582998499
102,C04009,AZ,Graham,25313127.09842017,18170283.776156712,71.5648855,7.8244274809160315,1.393105766,11326534.072001215,8489949.33831305,88.19000244140625,20.18000030517578,1.3341109140530858,8575325.246224549,7376239.929828266,37.13046905794245,51.957002,1.162560508850503,1985556.4634745887,1707916.66185,37.1304690579,51.957002,1.162560508850503
103,C04011,AZ,Greenlee,5594129.187147051,5349902.014032412,37.43638677,22.328244274809162,1.045650775,1267554.8439522153,994270.3495853432,35.709999084472656,29.3799991607666,1.2748593423115195,1438130.993899614,1698210.4120410527,26.25147812376823,51.560601999999996,0.846850887088336,1361486.6744454745,1607705.31767,26.2514781238,51.560602,0.846850887088336
104,C04012,AZ,La Paz,53319308.84431881,27509423.34268556,94.62468193,0.19083969465648853,1.938219794,11550204.80561411,6956571.936953912,94.80999755859375,0.12999999523162842,1.6603299599704309,2760932.3970751185,1475853.3245044323,59.75561687031927,43.1178,1.870736306402396,1519424.3154414583,812206.568206,59.7556168703,43.1178,1.870736306402396
105,C04013,AZ,Maricopa,2118483387.3225846,2195561910.060426,27.09923664,18.03435114503817,0.964893487,181115759.27773196,163955583.86864182,73.97000122070312,29.850000381469727,1.1046635619488174,52682682.875410624,44103471.58996489,37.958218368151364,51.866998,1.1945246252995152,126549972.11449163,105941702.192,37.9582183682,51.866998,1.1945246252995152
106,C04015,AZ,Mohave,174436935.44536707,104935734.37227124,87.34096692,3.2442748091603053,1.662321577,36895428.26584613,27914552.31950567,86.94999694824219,3.559999942779541,1.3217273859006133,21691880.277012393,12334296.168226186,53.52778872684273,47.894602,1.7586638087134512,15034992.692293782,8549099.95748,53.5277887268,47.894602,1.7586638087134512
107,C04017,AZ,Navajo,75263823.15092641,39983458.90391288,97.74173028,3.594147582697201,1.882373992,21388659.907319877,15455934.98163547,99.01000213623047,6.139999866485596,1.3838476891067146,47318741.02760007,25640060.92192524,64.76152936539219,50.127402,1.8455003352639086,15436073.160419779,8364167.08546,64.7615293654,50.127402,1.8455003352639086
108,C04019,AZ,Pima,615604320.7858554,531351353.74333125,50.85877863,20.32442748091603,1.158563569,95675580.54224591,82297703.34734,91.18000030517578,30.739999771118164,1.1625546844052763,53382367.452700235,34555819.28156924,47.024044146629876,51.794399999999996,1.544815563993077,39429017.00277254,25523446.2429,47.0240441466,51.7944,1.544815563993077
109,C04021,AZ,Pinal,151625352.43797076,137484204.75681236,43.73409669,13.867684478371501,1.102856526,68784556.59432977,51879825.3540845,83.7699966430664,20.690000534057617,1.3258440275168422,72377721.52172092,59856911.86365884,37.44580212849822,50.6924,1.2091790115497738,14019540.501790274,11594263.85,37.4458021285,50.6924,1.2091790115497738
110,C04023,AZ,Santa Cruz,76518831.45011681,42458407.154743716,92.30279898,2.321882951653944,1.802206832,11364326.844584746,7713093.148617105,94.48999786376953,3.9800000190734863,1.4733812525811747,8728769.097417371,4778764.199121505,63.579030350808054,51.10960000000001,1.826574556455832,6401685.868838132,3504749.28396,63.5790303508,51.1096,1.826574556455832
111,C04025,AZ,Yavapai,149369733.2916285,107795032.3037424,72.96437659,18.00254452926209,1.385682903,39357835.86407164,35364964.43440023,61.869998931884766,17.540000915527344,1.1129047206332676,35997765.747119285,21684085.1474964,50.177374852187626,49.854001999999994,1.6601007375805992,23427818.023119006,14112286.9792,50.1773748522,49.854002,1.6601007375805992
112,C04027,AZ,Yuma,129158263.26427306,91454000.66502811,68.543257,1.1768447837150127,1.412275705,54640271.89700735,34072543.60869796,99.36000061035156,1.4299999475479126,1.6036452260364533,13393496.859630454,7699037.914457617,52.148206543161216,47.884598,1.739632537005632,13566048.822313702,7798226.65634,52.1482065432,47.884598,1.739632537005632
113,C05001,AR,Arkansas,24211221.710089535,16197189.699183654,85.8778626,54.961832061068705,1.494779166,9188934.034558836,7603662.13578836,69.66999816894531,49.27000045776367,1.2084879457372304,5038732.2642373545,4259107.775708124,39.41663381947181,54.379402000000006,1.1830487814785595,4134276.529626595,3494595.14633,39.4166338195,54.379402,1.1830487814785595
114,C05003,AR,Ashley,18578734.937240764,11747124.6529421,87.46819338,18.193384223918574,1.581555954,8364424.488037089,6166800.303875328,67.05999755859375,12.319999694824219,1.3563637666004418,4210773.503171906,3676407.383393389,37.52463539613717,53.186998,1.145350083397256,3605103.572230241,3147599.69418,37.5246353961,53.186998,1.145350083397256
115,C05005,AR,Baxter,32374212.95059195,21046877.38825785,84.31933842,17.080152671755723,1.538195541,14238010.372327318,12022873.780728988,30.940000534057617,16.549999237060547,1.1842435204758524,11472222.23279851,6705147.031349846,54.8285376428853,51.630801999999996,1.710957594093053,16931617.639171574,9895989.06345,54.8285376429,51.630802,1.710957594093053
116,C05007,AR,Benton,79172288.56120215,91894174.28900696,16.98473282,43.416030534351144,0.861559388,34409334.14577248,31464029.48293923,33.0,45.0,1.0936086290038054,13171731.607726468,15528590.233131204,27.355143870713444,53.670601999999995,0.8482245593436916,17095751.02259339,20154746.5636,27.3551438707,53.670602,0.8482245593436916
117,C05009,AR,Boone,23718312.077115204,21459625.970494658,45.54707379,36.92748091603054,1.105252818,12128773.963567056,10342924.517742971,29.09000015258789,41.81999969482422,1.1726638769102988,8629039.903797518,6864159.874417935,40.953882538431216,54.032002,1.2571152277436197,10309857.75448454,8201203.45928,40.9538825384,54.032002,1.2571152277436197
118,C05011,AR,Bradley,10441588.168943007,5754020.990533764,96.75572519,9.701017811704835,1.814659381,3668363.105295036,2550851.594984123,90.73999786376953,11.84000015258789,1.4380935027770083,2752952.924094228,1785080.4454814862,46.235711470240446,50.987,1.542201042570762,4734123.284200096,3069718.63818,46.2357114702,50.987,1.542201042570762
119,C05013,AR,Calhoun,2267981.215770345,2767417.925868129,12.75445293,11.100508905852417,0.819529712,1722729.9357569714,1296571.870268354,54.7400016784668,10.760000228881836,1.3286806348809763,815830.5755929899,781186.9293775986,33.1493890421758,51.015601999999994,1.0443474473427163,1200450.2379479085,1149474.00025,33.1493890422,51.015602,1.0443474473427163
